date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:14	43772/43772	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Nov%202019%2015:18:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto.woff2?64334846	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto6e1d.woff2	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/css/style.min.css)
21:17:15	51312/51312	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Nov%202019%2015:18:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto.woff?64334846	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto6e1d.woff	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/css/style.min.css)
21:17:15	82008/82008	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Nov%202019%2015:18:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto.ttf?64334846	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto6e1d.ttf	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/css/style.min.css)
21:17:16	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:16	125518/125518	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Nov%202019%2015:18:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto.svg?64334846	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/fonts/porto6e1d.svg	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/css/style.min.css)
21:17:16	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:18	87688/87688	---M--	200	added ('OK')	font/woff	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:19	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:19	74768/74768	---M--	200	added ('OK')	font/woff2	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:20	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:20	13552/13552	---M--	200	added ('OK')	font/woff2	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:20	16804/16804	---M--	200	added ('OK')	font/woff	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:21	34092/34092	---M--	200	added ('OK')	font/ttf	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:22	144451/144451	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:23	694583/694583	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:23	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot?	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:24	129612/129612	---M--	200	added ('OK')	font/ttf	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:25	74256/74256	---M--	200	added ('OK')	font/woff2	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:26	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:26	96256/96256	---M--	200	added ('OK')	font/woff	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:28	54172/54172	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20May%202020%2015:16:40%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts//Simple-Line-Icons.eot?nuc4d1	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts/Simple-Line-Iconsec97.eot	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/css/simple-line-icons.min.css)
21:17:29	186444/186444	---M--	200	added ('OK')	font/ttf	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:29	54044/54044	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20May%202020%2015:16:20%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts//Simple-Line-Icons.woff?nuc4d1	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts/Simple-Line-Iconsec97.woff	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/css/simple-line-icons.min.css)
21:17:30	53968/53968	---M--	200	added ('OK')	font/ttf	date:Sun,%2003%20May%202020%2015:15:12%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts//Simple-Line-Icons.ttf?nuc4d1	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts/Simple-Line-Iconsec97.ttf	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/css/simple-line-icons.min.css)
21:17:30	37093/37093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2014:31:26%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/banners/banner-top.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/banners/banner-top.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:30	4886/4886	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:31	3391/3391	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:31	203310/203310	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2003%20May%202020%2015:16:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts//Simple-Line-Icons.svg?nuc4d1	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/fonts/Simple-Line-Iconsec97.svg	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/simple-line-icons/css/simple-line-icons.min.css)
21:17:31	5054/5054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:32%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-3.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:32	10843/10843	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:24%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-5.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-5.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:32	4963/4963	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:28%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-6.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-6.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:33	7111/7111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:28%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-7.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-7.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:33	816926/816926	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2011%20Apr%202019%2000:54:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.svg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/webfonts/fa-solid-900.svg	(from https://portotheme.com/html/porto_ecommerce/demo_6/assets/vendor/fontawesome-free/css/all.min.css)
21:17:33	6379/6379	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:30%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-4.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:33	13302/13302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:23:26%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-8.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-8.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:33	6205/6205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:26%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-9.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-9.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:34	9960/9960	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-10.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-10.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:34	10239/10239	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-11.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-11.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:35	9752/9752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:16%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-12.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-12.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:35	10247/10247	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-13.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-13.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:35	4969/4969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:26:14%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-14.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/product-14.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:37%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/category-banner-full-width.html	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/category-banner-full-width.html	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:38%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/category-sidebar-left.html	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:38	22056/22056	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/js/nouislider.min.js	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/js/nouislider.min.js	(from https://portotheme.com/html/porto_ecommerce/demo_6/category.html)
21:17:39	6665/6665	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Sep%202018%2017:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/clients/client1.png	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/clients/client1.png	(from https://portotheme.com/html/porto_ecommerce/demo_6/about.html)
21:17:39	64586/64586	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2020:27:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/page-header-bg.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/page-header-bg.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/about.html)
21:17:39	6849/6849	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Sep%202018%2017:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/clients/client2.png	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/clients/client2.png	(from https://portotheme.com/html/porto_ecommerce/demo_6/about.html)
21:17:41	83964/83964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/blog.html)
21:17:41	88014/88014	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/blog.html)
21:17:42	10372/10372	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/widget/post-1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/widget/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/blog.html)
21:17:43	14348/14348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/widget/post-2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/widget/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/blog.html)
21:17:43	2994/2994	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/js/map.js	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/js/map.js	(from https://portotheme.com/html/porto_ecommerce/demo_6/contact.html)
21:17:44	18037/18037	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2019:53:16%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:45	14681/14681	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2019:53:16%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-3.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:46	16042/16042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2019:53:18%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-4.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:46	19192/19192	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202019%2019:53:14%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/products/zoom/product-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:46	2388/2388	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2013:31:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:46	2050/2050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2013:31:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:47	97284/97284	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Aug%202018%2011:19:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-3.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/blog/post-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/blog.html)
21:17:47	2298/2298	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202020%2013:31:08%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar3.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/assets/images/avatar/avatar3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:49%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/category-banner-full-width.html	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/category-banner-full-width.html	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:49%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/category-sidebar-left.html	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/demo_6/product.html)
21:17:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:50	20074/20074	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jan%202021%2015:17:51%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1.jpg	E:/ecom/www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1.93.delayed	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:53%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1-big.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:52	20074/20074	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jan%202021%2015:17:53%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1-big.jpg	E:/ecom/www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-1-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:54%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:56	20074/20074	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jan%202021%2015:17:56%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2.jpg	E:/ecom/www.portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
21:17:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jan%202021%2015:17:58%20GMT	https://portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2-big.jpg	E:/ecom/portotheme.com/html/porto_ecommerce/demo_6/ajax/assets/images/products/zoom/product-2-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo_6/ajax/product-quick-view.html)
